[1506170780.78]	 data from Arduino: '224\r\n'
[1506170780.84]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170780.84]	 data from Arduino: '224\r\n'
[1506170781.37]	 data from PC: 'ANDROID:MAP:f87ff0ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:0000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170781.37]	 Sent data to bluetooth: 'MAP:f87ff0ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:0000000000000000000000000000000000000000000000000000000000000000000000000' [1506170781.37]	 data from PC: 'ARDUINO:INS:F'
[1506170781.37]	 data from PC: 'ANDROID:SP:25:3'
[1506170781.38]	 data from PC: 'ARDUINO:RS'
[1506170782.23]	 data from Arduino: '224\r\n'
[1506170782.28]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170782.28]	 data from Arduino: '224\r\n'
[1506170782.8]	 data from PC: 'ANDROID:MAP:f8fff1ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:00000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170782.81]	 data from PC: 'ARDUINO:INS:F'
[1506170782.81]	 data from PC: 'ANDROID:SP:24:3'
[1506170782.81]	 data from PC: 'ARDUINO:RS'
[1506170783.52]	 data from Arduino: '224\r\n'
[1506170783.7]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170783.7]	 data from Arduino: '224\r\n'
[1506170784.22]	 data from PC: 'ANDROID:MAP:f9fff3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:00000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170784.22]	 data from PC: 'ARDUINO:INS:F'
[1506170784.23]	 data from PC: 'ANDROID:SP:23:3'
[1506170784.23]	 data from PC: 'ARDUINO:RS'
[1506170785.05]	 data from Arduino: '224\r\n'
[1506170785.11]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170785.11]	 data from Arduino: '224\r\n'
[1506170785.64]	 data from PC: 'ANDROID:MAP:fbfff7ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:000000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170785.64]	 data from PC: 'ARDUINO:INS:F'
[1506170785.64]	 data from PC: 'ANDROID:SP:22:3'
[1506170785.64]	 data from PC: 'ARDUINO:RS'
[1506170786.64]	 data from Arduino: '224\r\n'
[1506170786.69]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170786.7]	 data from Arduino: '224\r\n'
[1506170789.62]	 data from PC: 'ANDROID:MAP:ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:000000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170789.63]	 data from PC: 'ARDUINO:INS:F'
[1506170789.63]	 data from PC: 'ANDROID:SP:21:3'
[1506170789.63]	 data from PC: 'ARDUINO:RS'
[1506170790.57]	 data from Arduino: '224\r\n'
[1506170790.62]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170790.62]	 data from Arduino: '224\r\n'
[1506170791.15]	 data from PC: 'ANDROID:MAP:ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:000000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170791.15]	 Sent data to bluetooth: 'MAP:ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:000000000000000000000000000000000000000000000000000000000000000000000000000'[1506170791.15]	 data from PC: 'ARDUINO:INS:F'
[1506170791.15]	 data from PC: 'ANDROID:SP:20:3'
[1506170791.15]	 data from PC: 'ARDUINO:RS'
[1506170791.96]	 data from Arduino: '224\r\n'
[1506170792.05]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170792.05]	 data from Arduino: '224\r\n'
[1506170792.58]	 data from PC: 'ANDROID:MAP:ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:000000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170792.58]	 data from PC: 'ARDUINO:INS:F'
[1506170792.58]	 data from PC: 'ANDROID:SP:19:3'
[1506170792.58]	 data from PC: 'ARDUINO:RS'
[1506170793.22]	 data from Arduino: '224\r\n'
[1506170793.3]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170793.31]	 data from Arduino: '224\r\n'
[1506170793.82]	 data from PC: 'ANDROID:MAP:ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:000000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170793.82]	 data from PC: 'ARDUINO:INS:F'
[1506170793.82]	 data from PC: 'ANDROID:SP:18:3'
[1506170793.82]	 data from PC: 'ARDUINO:RS'
[1506170794.46]	 data from Arduino: '224\r\n'
[1506170794.64]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170794.64]	 data from Arduino: '224\r\n'
[1506170795.16]	 data from PC: 'ANDROID:MAP:ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:000000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170795.16]	 data from PC: 'ARDUINO:INS:F'
[1506170795.16]	 data from PC: 'ANDROID:SP:17:3'
[1506170795.16]	 data from PC: 'ARDUINO:RS'
[1506170795.99]	 data from Arduino: '224\r\n'
[1506170796.04]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170796.04]	 data from Arduino: '224\r\n'
[1506170796.56]	 data from PC: 'ANDROID:MAP:ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:000000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170796.56]	 data from PC: 'ARDUINO:INS:F'
[1506170796.56]	 data from PC: 'ANDROID:SP:16:3'
[1506170796.56]	 data from PC: 'ARDUINO:RS'
[1506170797.23]	 data from Arduino: '224\r\n'
[1506170797.33]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170797.33]	 data from Arduino: '224\r\n'
[1506170800.13]	 data from PC: 'ANDROID:MAP:ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:000000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170800.39]	 data from PC: 'ARDUINO:INS:R'
[1506170800.4]	 data from PC: 'ANDROID:SP:16:0'
[1506170800.4]	 data from PC: 'ARDUINO:RS'
[1506170801.12]	 data from Arduino: '224\r\n'
[1506170801.18]	 data from Arduino: '224\r\n'
[1506170801.23]	 data from Arduino: '234:0:0:0:0:2:0\r\n'
[1506170801.24]	 data from Arduino: '224\r\n'
[1506170801.75]	 data from PC: 'ANDROID:MAP:ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff:000000000000000000000000000000000000000000000000000000000000000000000000000'
[1506170812.59]	 data from Nexus: 'ALGO:SSP'
[1506170812.62]	 data from PC: 'ARDUINO:INS:170'
[1506170812.64]	 data from PC: 'ANDROID:SP:271:0'
[1506170812.64]	 data from PC: 'ARDUINO:INS:R'
[1506170812.64]	 data from PC: 'ANDROID:SP:271:1'
[1506170812.64]	 data from PC: 'ARDUINO:INS:120'
[1506170812.93]	 data from PC: 'ANDROID:SP:283:1'
[1506170820.27]	 data from Arduino: '224\r\n'
[1506170822.23]	 data from Arduino: '224\r\n'
[1506170822.26]	 data from Arduino: '224\r\n'
[1506170827.37]	 data from Arduino: '224\r\n'
